,DescGalaxyID,DMHalfMassRad,DMMass100AP,M500DM,R500DM,M200DMmean,R200DMmean
334,1100448,44.506756,998803050000.0,1187821800000.0,93.66965,1525423800000.0,136.71866
335,1100449,51.982,615877840000.0,554096850000.0,66.72264,885984100000.0,104.155396
336,1100450,43.01898,561081400000.0,484317460000.0,58.44792,752885560000.0,90.75695
337,1100451,32.95012,505586970000.0,497656200000.0,55.162663,716626460000.0,83.974625
338,1100452,32.910473,455366640000.0,451251770000.0,49.88606,652360600000.0,76.10782
339,1103081,103.217865,942901360000.0,1584186100000.0,164.90343,2760229500000.0,247.02335
340,1103082,114.24848,843721100000.0,1339293000000.0,150.38693,2666143400000.0,239.42116
341,1103083,94.09894,910810900000.0,1468027200000.0,146.87354,2708636400000.0,233.50679
342,1103084,82.98931,971084900000.0,1693074000000.0,147.24239,2505474300000.0,220.26036
343,1103085,85.28377,855733240000.0,1169578400000.0,123.992775,1918994600000.0,190.39131
344,1103086,57.726658,984115050000.0,1283986600000.0,121.44956,1634802600000.0,174.87126
345,1103087,56.80192,716968030000.0,803492000000.0,98.34404,1363037300000.0,153.9456
346,1103088,43.227,637875850000.0,664487660000.0,83.77288,886631800000.0,123.42488
347,1103089,41.85356,616478900000.0,611059900000.0,75.054504,814197240000.0,110.791046
348,1103090,37.840332,580132200000.0,570440600000.0,67.373055,760870100000.0,99.54114
349,1103091,41.21177,579986700000.0,500746900000.0,59.10155,736477250000.0,90.26569
350,1103092,39.381428,591834100000.0,462367160000.0,53.825172,731133440000.0,84.60416
351,1103093,33.20223,526770630000.0,504209830000.0,51.768696,675494360000.0,77.17045
352,1105947,46.43938,582381500000.0,613415300000.0,89.879585,829336450000.0,132.0254
353,1105948,51.57147,599250800000.0,608718200000.0,81.35828,889531300000.0,123.299576
354,1105949,40.01448,570669800000.0,668377350000.0,77.33239,826932600000.0,111.74775
355,1105950,36.151375,343747560000.0,291995600000.0,53.893764,501640330000.0,86.492775
356,1105951,23.416016,225245000000.0,214789030000.0,44.57285,278997000000.0,65.49406
357,1105952,20.981594,208191400000.0,197492640000.0,40.537216,262586650000.0,59.99403
358,1105953,21.493906,211381100000.0,186836710000.0,37.182804,254976430000.0,55.654835
359,1106979,155.92032,1322821200000.0,2635916400000.0,195.40532,5484373000000.0,304.26105
360,1106980,144.74326,1338120000000.0,2700701600000.0,189.99387,5535269000000.0,293.616
361,1106981,154.6071,1062237770000.0,2758930900000.0,181.2456,6158476000000.0,299.90137
362,1106982,134.9769,1188796800000.0,3332871000000.0,184.5324,5908771400000.0,287.11975
363,1106983,109.56113,1342628200000.0,2888942700000.0,167.60783,4867221400000.0,256.61914
364,1106984,98.74054,1022584950000.0,1499365000000.0,127.89129,3508903600000.0,205.91685
365,1106985,75.073,1063721100000.0,1418789900000.0,118.86646,2133780100000.0,178.13077
366,1106986,72.68827,932256200000.0,1150142400000.0,100.583626,1955855700000.0,159.31326
367,1106987,57.791245,1001129900000.0,1176316500000.0,93.364586,1795645600000.0,141.65178
368,1106988,53.629658,839707300000.0,928691260000.0,79.25679,1661381200000.0,127.296524
369,1106989,41.29121,608218700000.0,549735270000.0,60.968864,979001600000.0,98.83953
370,1106990,38.7231,537008640000.0,483312600000.0,54.626457,703340700000.0,83.29176
371,1106991,32.133904,495416870000.0,440461460000.0,49.487015,661212040000.0,76.42195
372,1111939,52.675724,328264580000.0,347070820000.0,86.81867,557375700000.0,131.26997
373,1111940,54.293068,307672320000.0,296742700000.0,78.49678,529253920000.0,122.41864
374,1111941,50.58698,312587650000.0,280386900000.0,73.135506,449164440000.0,112.25749
375,1111942,44.13746,307003330000.0,279691600000.0,69.18025,414544500000.0,104.0532
376,1111943,42.783695,269221720000.0,222293620000.0,58.153755,343569470000.0,89.47324
377,1111944,33.145237,252488100000.0,215405450000.0,53.016758,307188700000.0,79.81633
378,1111945,32.283394,225913960000.0,168355680000.0,44.855186,254834720000.0,68.90435
379,1111946,23.010136,199814900000.0,182715560000.0,42.233204,236877380000.0,62.167503
380,1111947,26.487495,193842760000.0,144517510000.0,36.527985,223476530000.0,56.844124
381,1111948,21.49607,162411400000.0,135578900000.0,33.41355,191069520000.0,50.571136
382,1112719,45.513958,323737000000.0,323091000000.0,84.77107,474336850000.0,125.098305
383,1112720,45.117508,320081950000.0,309431000000.0,79.600586,468656500000.0,119.03688
384,1112721,41.631626,318075080000.0,315595500000.0,76.07788,490162850000.0,114.5696
385,1112722,39.74614,329641260000.0,301963180000.0,70.9696,445772920000.0,107.008385
386,1112723,29.512976,293129700000.0,287582550000.0,63.36607,395268060000.0,93.966095
387,1112724,31.96474,237228080000.0,212601500000.0,52.788174,313798920000.0,80.335625
388,1112725,27.007454,218264570000.0,203523650000.0,47.784893,276476560000.0,71.11152
389,1112726,31.95004,225855820000.0,188936650000.0,42.70809,269741880000.0,64.70211
390,1112727,34.13094,227348820000.0,138311060000.0,35.997704,272446570000.0,60.51031
391,1112728,31.662323,233194950000.0,146321880000.0,34.27379,260027840000.0,55.9296
392,1113361,85.30018,784145060000.0,1131018300000.0,152.23161,1818395700000.0,226.9164
393,1113362,85.62505,777096700000.0,1134668400000.0,147.54338,1812979900000.0,221.52141
394,1113363,77.745865,834210230000.0,1279143800000.0,148.09724,1800062500000.0,214.98158
395,1113364,77.35147,769767300000.0,1078605000000.0,132.53279,1733566900000.0,197.56981
396,1113365,69.89616,789894200000.0,1067429400000.0,126.25535,1622766000000.0,187.81934
397,1113366,66.93857,775041300000.0,1089262450000.0,121.08694,1560854100000.0,178.92567
398,1113367,65.958496,745161300000.0,953998000000.0,110.0003,1432968000000.0,165.338
399,1113368,63.789143,733439900000.0,852395000000.0,100.30107,1269683500000.0,150.70213
400,1113369,58.034706,777775400000.0,833821200000.0,90.35817,1268558600000.0,138.69873
401,1113370,50.50696,737560300000.0,812766270000.0,82.539635,1126129200000.0,123.61673
402,1113371,59.49931,521729200000.0,356500700000.0,57.601227,831934900000.0,101.010056
403,1113372,39.0275,412078240000.0,364560650000.0,53.169216,501724940000.0,79.44723
404,1113373,37.544277,264655370000.0,166218270000.0,38.27165,320647630000.0,63.6457
405,1113374,27.94164,190449480000.0,137724510000.0,33.588387,221993440000.0,53.009804
406,1115538,72.7793,465720930000.0,589845300000.0,118.63533,992975600000.0,178.97484
407,1115539,66.11045,458818060000.0,564724430000.0,112.768974,885950800000.0,166.12688
408,1115540,62.120735,444246400000.0,511262400000.0,103.33501,774852050000.0,153.13672
409,1115541,56.733147,451178360000.0,497983750000.0,97.92256,730580200000.0,145.77177
410,1115542,52.472626,452681070000.0,496759140000.0,93.20556,681610700000.0,136.85559
411,1115543,52.30348,423886780000.0,428138200000.0,84.21673,638432300000.0,125.95345
412,1115544,46.51593,410691830000.0,397901960000.0,77.8062,590470000000.0,117.59215
413,1115545,45.409195,405524380000.0,381604100000.0,69.63269,582354670000.0,106.0414
414,1115546,44.8985,416450700000.0,361807940000.0,63.023315,553328800000.0,97.06757
415,1115547,37.29133,366084980000.0,344874320000.0,56.965874,479716200000.0,85.344536
416,1115548,27.820602,258625040000.0,225952400000.0,45.33183,307477000000.0,67.31659
417,1115549,26.229885,184506420000.0,147729500000.0,36.795918,194993680000.0,54.321484
418,1115550,21.00103,161529150000.0,134909125000.0,33.357174,185136580000.0,49.967808
419,1116532,81.92148,546354630000.0,720067900000.0,115.832306,1220037300000.0,176.58324
420,1116533,70.71838,600501450000.0,803327250000.0,114.84322,1138416800000.0,170.55925
421,1116534,58.182102,601480600000.0,819817150000.0,110.14059,1142721600000.0,162.56082
422,1116535,66.25778,428230180000.0,474798900000.0,87.17203,772029300000.0,132.6741
423,1116536,70.78893,391330860000.0,383179400000.0,76.83459,661887600000.0,119.42053
424,1116537,58.84137,398514850000.0,387245380000.0,69.97289,635512000000.0,108.64364
425,1116538,49.45946,312461660000.0,269009550000.0,57.095016,555625300000.0,97.20604
426,1116539,60.708935,217430800000.0,131522080000.0,41.310486,240125180000.0,67.3329
427,1116540,29.732346,112491620000.0,74488360000.0,31.314384,113134470000.0,48.075825
428,1116541,25.25431,98986420000.0,64924512000.0,27.975773,104953070000.0,44.05111
429,1116542,28.419575,92170810000.0,57652904000.0,25.12626,96158420000.0,40.170494
430,1122241,48.015144,363098870000.0,409887500000.0,91.76845,653010200000.0,140.38971
431,1122242,46.37542,343689400000.0,358558300000.0,83.60777,619657040000.0,130.61668
432,1122243,44.479668,341168700000.0,347982560000.0,78.59469,537662600000.0,118.599304
433,1122244,41.445946,314420040000.0,352797430000.0,74.74918,486603400000.0,110.13492
434,1122245,49.05996,282280950000.0,228897640000.0,58.72399,474866940000.0,99.29222
435,1122246,38.979126,275484740000.0,265075300000.0,56.813976,489369080000.0,93.11108
436,1122247,38.227077,253215200000.0,195863100000.0,47.174995,404840550000.0,80.13942
437,1122248,28.12628,170797610000.0,153398410000.0,39.8415,237776600000.0,61.986885
438,1122249,27.057165,140025540000.0,105072710000.0,32.845577,176805040000.0,52.488422
439,1122250,26.181374,127451080000.0,77959550000.0,27.785282,130779775000.0,44.38744
440,1122947,38.620403,304880120000.0,357976180000.0,83.55992,526648280000.0,124.53242
441,1122950,30.566687,265372810000.0,266654090000.0,61.791218,342126950000.0,89.848045
442,1122951,28.746264,251896700000.0,259610410000.0,56.421017,335125870000.0,82.44959
443,1122952,34.526142,256356420000.0,219314200000.0,48.988583,329949250000.0,74.99786
444,1122953,34.3509,285315500000.0,213237200000.0,44.464222,374644500000.0,71.956635
445,1122954,32.764004,268853310000.0,274639140000.0,45.246758,368923280000.0,67.46131
446,1122955,25.118027,243869190000.0,226490190000.0,39.646397,300387300000.0,58.931072
447,1123705,64.33392,458653270000.0,451974760000.0,81.18107,833348100000.0,128.90164
448,1123706,54.89501,471198660000.0,421539000000.0,71.98054,780479100000.0,115.820305
449,1123707,59.684414,480990630000.0,389018450000.0,64.56541,796044100000.0,108.71923
450,1123708,42.214996,425205330000.0,367692940000.0,58.196865,599074600000.0,91.70668
451,1123709,33.237507,295282000000.0,236586520000.0,46.031487,371799100000.0,71.598785
452,1123710,28.722528,268242530000.0,203164520000.0,40.92158,281199000000.0,61.45453
453,1123711,28.591906,252662580000.0,176333160000.0,36.472996,279606850000.0,57.357327
454,1125976,137.05106,847899700000.0,1951852100000.0,161.5003,3672292000000.0,256.8127
455,1125977,81.89225,1233297200000.0,2083303000000.0,157.78113,3338426400000.0,239.07141
456,1125981,45.377018,593744040000.0,599208900000.0,80.9353,864484460000.0,121.964264
457,1125982,43.448963,571435700000.0,526455730000.0,71.41898,795122300000.0,109.23091
458,1125983,44.687386,607927860000.0,560036640000.0,66.960495,794288300000.0,100.95658
459,1125984,36.96589,526751240000.0,524584900000.0,60.025387,745232330000.0,90.82221
460,1125985,42.60939,439641280000.0,311958400000.0,47.208298,489185250000.0,73.540565
461,1125986,36.79029,404205860000.0,304624300000.0,43.764034,468490000000.0,68.098625
462,1129472,97.33057,621297300000.0,888568500000.0,144.5322,1723667000000.0,216.74054
463,1129473,98.08474,599764600000.0,956384740000.0,143.95197,1702396700000.0,215.73492
464,1129474,69.37925,717297700000.0,1053568470000.0,143.93951,1748399000000.0,211.19467
465,1129475,80.29721,584494940000.0,811695340000.0,127.26881,1644446700000.0,202.49432
466,1129476,61.655964,589681800000.0,734116050000.0,116.57836,1094736150000.0,172.04767
467,1129477,57.86214,559462350000.0,677502500000.0,108.50537,1096864300000.0,164.54816
468,1129478,58.017773,539461450000.0,605448900000.0,99.55805,948699200000.0,150.09242
469,1129479,57.73301,558240760000.0,621425900000.0,95.35416,947920500000.0,143.6445
470,1129480,50.8965,574557500000.0,636169900000.0,90.98132,1010976200000.0,139.38104
471,1129481,52.213062,509930340000.0,546519480000.0,78.48855,870800000000.0,121.894905
472,1129482,51.570248,501195100000.0,450955440000.0,67.82317,735610670000.0,106.266304
473,1129483,44.92051,549990300000.0,551172500000.0,66.60528,775829000000.0,100.23648
474,1129484,36.935047,471324660000.0,437741800000.0,56.51142,626311000000.0,85.62413
475,1129485,37.78254,358658540000.0,264774570000.0,44.697872,429608340000.0,70.230415
476,1129486,39.82117,297085270000.0,188066320000.0,37.264133,348514000000.0,61.4446
477,1131237,82.97474,649199700000.0,926823740000.0,142.45728,1582256500000.0,211.95984
478,1131238,84.40701,630187700000.0,939568000000.0,138.5519,1551542300000.0,208.7171
479,1131239,80.830986,634899460000.0,830666640000.0,128.2536,1500430300000.0,196.08617
480,1131240,74.46011,638370300000.0,854082060000.0,122.60779,1340245100000.0,185.35707
481,1131241,71.68953,621985660000.0,775088100000.0,113.48037,1258206800000.0,173.30118
482,1131242,70.30095,625000840000.0,757528500000.0,107.2793,1104945100000.0,159.97987
483,1131243,54.294758,672293300000.0,780408460000.0,102.87562,1025443600000.0,149.87509
484,1131244,52.92376,557087000000.0,573110300000.0,87.86802,890425640000.0,134.81927
485,1131245,44.47272,511772400000.0,484211430000.0,75.38657,705057200000.0,113.4856
486,1131246,44.72911,525006140000.0,448619380000.0,67.705696,669266540000.0,103.28118
487,1131247,37.915985,506275330000.0,483756440000.0,63.76852,641563500000.0,94.49494
488,1131248,28.572071,381306180000.0,341299760000.0,52.01419,511288600000.0,80.03385
489,1131249,33.440422,288602130000.0,216213340000.0,41.77768,384586020000.0,67.98228
490,1131250,28.552841,238818100000.0,195415600000.0,37.743202,283088650000.0,57.56855
491,1132750,92.15824,324774360000.0,384512820000.0,109.32203,1072539500000.0,164.79178
492,1132751,83.66536,340111920000.0,404805980000.0,108.08435,776674340000.0,161.76395
493,1132752,68.16577,359308130000.0,433458020000.0,107.0582,792935330000.0,159.58893
494,1132753,63.93885,344048100000.0,435146980000.0,103.38868,742205360000.0,155.7831
495,1132754,52.24363,348449670000.0,382179800000.0,93.78058,576153500000.0,139.45695
496,1132755,50.465725,338967900000.0,350451370000.0,87.09828,501129540000.0,128.37158
497,1132756,44.943935,322001570000.0,316567850000.0,80.207504,457271700000.0,118.46706
498,1132757,46.427586,310891050000.0,295302400000.0,74.41075,431338260000.0,111.267494
499,1132758,44.57907,308525430000.0,266510160000.0,68.07652,462292580000.0,107.61725
500,1132759,45.96973,306925760000.0,285249470000.0,63.192924,432477630000.0,97.24292
501,1132760,39.40764,284219970000.0,265059320000.0,56.816193,381620320000.0,86.22309
502,1132761,32.933193,182528620000.0,136665180000.0,41.843216,215994650000.0,65.153564
503,1132762,23.884155,138173800000.0,124547180000.0,37.169388,174809830000.0,56.081757
504,1132763,19.083117,114110685000.0,102882310000.0,32.61665,141128990000.0,48.85811
505,1132764,17.722391,93780180000.0,73515170000.0,27.24689,108712150000.0,41.88793
506,1133489,76.0281,452438700000.0,577582700000.0,117.80739,1051557600000.0,178.80403
507,1133490,85.791534,438012500000.0,592098400000.0,114.5664,986358550000.0,174.78365
508,1133491,57.336777,533896530000.0,668294840000.0,112.983795,893096170000.0,164.27019
509,1133492,63.72033,367791240000.0,365715820000.0,88.346375,702126800000.0,140.28008
510,1133493,54.81136,366783000000.0,352473000000.0,83.13113,495956700000.0,123.27697
511,1133494,45.45989,371514180000.0,356030150000.0,79.20063,482314130000.0,116.41686
512,1133495,39.394604,355982700000.0,344490440000.0,74.159256,456110700000.0,108.36895
513,1133496,41.677494,315137500000.0,268989660000.0,61.969257,404011160000.0,94.5267
514,1133497,43.233315,341265600000.0,268923010000.0,57.08872,418991470000.0,88.00174
515,1133498,38.156425,340354300000.0,264128460000.0,52.12156,428172180000.0,82.27675
516,1133499,33.079018,242211340000.0,204802830000.0,43.870533,315917730000.0,68.150085
517,1133500,28.741703,191399610000.0,135926930000.0,35.790237,247317070000.0,58.835445
518,1133501,22.130205,123476115000.0,96546010000.0,29.83758,157307360000.0,47.379154
519,1135070,57.302692,347218400000.0,371998330000.0,88.84753,676111250000.0,140.30743
520,1135071,55.600246,316378450000.0,324548800000.0,80.872,564552660000.0,123.51474
521,1135072,51.083706,297298600000.0,264644080000.0,71.73916,440832230000.0,111.06611
522,1135073,50.907383,295892800000.0,244069860000.0,66.108475,426164060000.0,103.67853
523,1135074,52.479946,307129350000.0,240504700000.0,59.702183,438883980000.0,97.154915
524,1135075,37.104656,253506080000.0,228900360000.0,54.10343,353515670000.0,83.141975
525,1135077,25.727053,110378090000.0,76475376000.0,31.591368,126086310000.0,49.84027
526,1135078,22.988913,112055340000.0,86260965000.0,30.756128,133717750000.0,48.0208
