,DescGalaxyID,SF_MassWeightedTemperature,NSF_MassWeightedTemperature
3316,1572730,9842.329,113408.49
3317,1572731,8959.293,113954.234
3318,1572732,9082.9795,93204.21
3319,1572733,11075.637,87519.65
3320,1572734,11764.424,75244.27
3321,1572735,10601.903,63109.246
3322,1572736,11490.407,60688.438
3323,1572737,11156.242,59098.547
3324,1573529,4752.565,182290.44
3325,1573530,5288.5283,172137.39
3326,1573531,5522.7593,157710.02
3327,1573532,5629.6445,151455.5
3328,1573533,6278.6294,144002.23
3329,1573534,7113.323,125789.35
3330,1573535,7842.3184,115721.95
3331,1573536,8659.253,111463.57
3332,1573537,8033.7144,103028.45
3333,1573538,7567.5225,94987.6
3334,1573539,8722.19,96927.26
3335,1573540,9285.834,88154.24
3336,1573541,9400.418,84348.66
3337,1573542,10594.637,85705.84
3338,1573543,10542.355,62882.08
3339,1573544,11511.1875,50717.707
3340,1576122,5375.7485,243811.1
3341,1576123,5408.586,239064.36
3342,1576124,5153.3867,237819.83
3343,1576125,5414.3486,231447.56
3344,1576126,5706.2725,226782.83
3345,1576127,6074.68,191329.78
3346,1576128,7211.916,167419.98
3347,1576129,7650.585,146888.14
3348,1576130,8838.085,129813.42
3349,1576131,9602.916,127137.95
3350,1576134,10910.318,54343.816
3351,1576135,9157.618,52171.723
3352,1576136,9989.458,40944.316
3353,1576137,9682.845,44894.46
3354,1578783,5786.9814,282496.1
3355,1578784,5095.731,301181.7
3356,1578785,5107.423,299114.28
3357,1578786,6321.172,307918.62
3358,1578787,7419.049,306740.16
3359,1578788,7399.476,283399.72
3360,1578789,7309.107,230608.97
3361,1578790,8595.662,210469.61
3362,1578791,8264.0205,202160.56
3363,1578792,9132.063,173778.88
3364,1578793,8158.6074,127296.35
3365,1578794,9790.8125,100420.56
3366,1578795,11263.968,74710.82
3367,1578796,10772.562,60328.094
3368,1578797,10530.044,59156.9
3369,1578798,11351.74,56752.773
3370,1581516,5158.7173,151597.8
3371,1581517,5196.2437,154281.84
3372,1581518,6140.3623,154023.1
3373,1581519,7160.2427,143663.81
3374,1581520,5206.366,126319.47
3375,1581521,6467.689,114265.01
3376,1581522,9491.276,98990.69
3377,1581523,9569.299,103775.766
3378,1581524,15883.099,95596.95
3379,1581525,8790.701,88863.09
3380,1581526,11195.468,102379.88
3381,1581527,19554.756,79217.055
3382,1581528,21487.477,101645.73
3383,1581529,11923.291,89933.85
3384,1581530,10136.655,41192.188
3385,1581531,11498.189,36087.46
3386,1582373,6782.0815,105169.23
3387,1582374,7447.5645,114899.55
3388,1582375,6984.8228,103362.664
3389,1582376,7721.2754,105576.63
3390,1582377,15259.858,129970.11
3391,1582378,11675.066,97724.49
3392,1582379,10925.991,83909.9
3393,1582380,11462.581,79133.086
3394,1582381,11819.321,75384.61
3395,1582382,9761.572,93372.29
3396,1582383,9403.231,106314.07
3397,1582384,9018.598,82427.97
3398,1582385,9866.222,74413.31
3399,1582386,10033.007,45003.3
3400,1582387,11070.771,42901.67
3401,1582388,10580.847,41106.598
3402,1589879,5283.0273,206980.39
3403,1589880,7161.3164,202554.66
3404,1589881,6156.7065,223361.72
3405,1589882,16560.65,198859.4
3406,1589883,15046.079,208052.12
3407,1589884,9449.217,250306.66
3408,1589885,11006.593,234293.88
3409,1589886,11659.53,186121.27
3410,1589887,16250.02,164727.88
3411,1589888,16277.764,160115.73
3412,1589889,11385.543,157144.0
3413,1589890,10763.212,108679.92
3414,1589891,10540.255,61016.883
3415,1589892,11187.909,71048.42
3416,1589893,11771.535,64271.227
3417,1589894,9821.516,72356.67
3418,1612744,5024.4995,53609.414
3419,1612745,4858.002,32502.225
3420,1612746,5641.837,37198.938
3421,1612747,5540.5317,34211.516
3422,1612748,5510.9014,52093.652
3423,1612753,9546.376,210655.8
3424,1612754,17275.988,180459.44
3425,1612755,11111.15,106957.47
3426,1612756,13008.725,91591.73
3427,1612757,14452.253,101305.74
3428,1612758,13232.269,71113.125
3429,1612759,13225.984,48856.98
3430,1641224,6656.6064,145211.75
3431,1641225,5528.4067,139813.52
3432,1641226,6612.6274,131107.14
3433,1641227,10699.133,110027.234
3434,1641228,9580.878,121734.17
3435,1641229,9801.453,115133.68
3436,1641230,11254.873,101969.34
3437,1641231,11345.93,118586.51
3438,1641232,12012.135,144441.23
3439,1641233,10233.73,172316.16
3440,1641234,10131.412,177772.0
3441,1641235,14599.99,131537.1
3442,1641236,15391.615,114231.84
3443,1641237,14011.786,93574.98
3444,1641238,12818.059,88285.11
3445,1641239,11060.29,78653.984
3446,1806296,9958.68,1586449.8
3447,1806297,10546.83,1439874.8
3448,1806298,11158.448,1447533.1
3449,1806299,8265.645,1460687.6
3450,1806300,8162.19,1479916.6
3451,1806301,8363.782,1123350.2
3452,1806302,9589.564,766175.44
3453,1806303,10572.344,602086.8
3454,1806304,14761.049,457568.62
3455,1806305,24745.287,436117.0
3456,1806306,14885.56,350354.6
3457,1806307,11468.04,143212.52
3458,1806308,13217.294,103454.37
3459,1806309,12557.977,69546.37
3460,1810596,5700.5737,2205539.8
3461,1810597,6088.7017,2206862.0
3462,1810598,6671.7734,2056882.5
3463,1810599,7514.682,1585498.8
3464,1810600,8123.0674,1616228.2
3465,1810601,8156.0527,1608143.6
3466,1810602,8137.0767,1480399.9
3467,1810603,8414.048,1452621.9
3468,1810604,9721.201,1108480.5
3469,1810605,9754.413,498460.06
3470,1810606,11492.901,425590.0
3471,1810607,15343.385,339811.0
3472,1810608,12301.359,409214.12
3473,1810609,18586.916,369010.56
3474,1815283,6539.7593,864993.25
3475,1815284,6601.793,800377.94
3476,1815285,6867.7026,666123.2
3477,1815286,7369.757,579732.9
3478,1815287,8103.2183,464294.9
3479,1815288,10927.004,428962.4
3480,1815289,19797.637,411302.12
3481,1815290,10398.03,391572.12
3482,1815291,10140.538,340316.9
3483,1815292,12335.927,198495.62
3484,1815293,15433.363,117922.49
3485,1815294,12715.898,93980.74
3486,1815295,12087.868,95414.5
3487,1815296,11001.186,76381.32
3488,1815297,10612.702,63054.586
3489,1817611,5087.6533,636627.0
3490,1817612,5411.8105,679736.4
3491,1817613,5769.0625,669311.7
3492,1817614,5924.9565,505536.9
3493,1817615,6512.991,459017.94
3494,1817616,6687.878,434010.34
3495,1817617,7080.8867,345192.47
3496,1817618,8282.09,307078.44
3497,1817619,9379.711,385500.0
3498,1817620,10661.246,327707.9
3499,1817621,12709.819,368197.78
3500,1817622,12402.4375,215860.12
3501,1817623,14816.666,175635.33
3502,1817624,17443.504,156297.25
3503,1819723,7706.382,1720447.6
3504,1819724,8197.718,1601469.8
3505,1819725,8639.435,1586898.1
3506,1819726,7291.2993,1574449.8
3507,1819727,10149.218,1704095.4
3508,1819728,11384.425,1624436.5
3509,1819729,9778.839,1172079.8
3510,1819730,9519.987,735640.44
3511,1819731,10702.393,710878.4
3512,1819732,10382.585,770134.8
3513,1819733,11903.336,653446.2
3514,1819734,11140.493,436100.03
3515,1819735,10656.568,330274.06
3516,1824973,5547.523,1569345.5
3517,1824974,6352.98,1341131.4
3518,1824975,6961.5884,1303566.5
3519,1824976,7544.9707,1297777.1
3520,1824977,8159.108,1263783.4
3521,1824978,8493.875,1300099.9
3522,1824979,11730.863,1345415.4
3523,1824980,9329.407,1122308.8
3524,1824981,9625.841,849358.6
3525,1824982,13708.151,772787.0
3526,1824983,11191.876,596705.4
3527,1824984,11690.868,470725.16
3528,1824985,10531.452,476662.9
3529,1824986,32305.105,507345.4
3530,1832358,9110.585,2343168.0
3531,1832359,10622.317,2263323.2
3532,1832360,13787.002,2405988.0
3533,1832361,19442.688,3018382.0
3534,1832362,14255.388,2987013.2
3535,1832363,10371.349,2510606.0
3536,1832364,10533.802,2262266.0
3537,1832365,9986.913,1706318.6
3538,1832366,10226.52,1331571.2
3539,1832367,12428.733,1123238.9
3540,1832368,14695.632,808645.5
3541,1832369,11929.669,502918.94
3542,1832370,18270.588,443564.8
3543,1832371,15427.793,386544.25
3544,1839986,5623.2534,993809.5
3545,1839987,5612.682,950059.6
3546,1839988,6247.584,928409.94
3547,1839989,6558.905,902454.7
3548,1839990,6582.8804,899769.94
3549,1839991,7156.8994,714391.7
3550,1839992,7468.4995,567481.7
3551,1839993,8122.6724,474793.9
3552,1839994,8629.969,442120.72
3553,1839995,9376.651,394239.72
3554,1839996,9532.999,280155.7
3555,1839997,10730.104,162690.86
3556,1839998,11444.808,132267.73
3557,1839999,11819.472,126961.56
3558,1840000,13937.368,102369.75
3559,1857012,7436.6196,2760207.0
3560,1857013,6214.115,2362534.2
3561,1857014,6686.0664,2366740.8
3562,1857015,8198.254,2512446.5
3563,1857016,8836.521,2749119.8
3564,1857017,8994.53,2517872.2
3565,1857018,11345.156,2398196.8
3566,1857019,8640.675,2457956.2
3567,1857020,8310.212,2088602.0
3568,1857021,9045.2,2007766.6
3569,1857022,9109.482,1922054.8
3570,1857023,12181.573,1697161.8
3571,1857025,14354.033,468724.06
3572,1857026,13275.035,397613.75
3573,1857027,13982.681,320653.9
3574,1865366,6920.553,1255792.9
3575,1865367,7064.058,1280058.6
3576,1865368,6869.6255,1237059.0
3577,1865369,7157.4287,1023473.9
3578,1865370,7699.646,844165.6
3579,1865371,7525.2344,663733.44
3580,1865372,7787.7915,481803.84
3581,1865373,8375.87,329795.8
3582,1865374,21593.764,479268.97
3583,1865375,13574.108,459451.9
3584,1865376,13561.977,378432.7
3585,1865377,20868.973,250249.8
3586,1869038,11854.701,1134646.9
3587,1869039,9075.838,1307252.2
3588,1869040,9633.627,1270500.1
3589,1869041,8895.537,1107803.6
3590,1869042,9756.012,683470.6
3591,1869043,13965.763,441928.66
3592,1869044,10724.494,227522.25
3593,1869046,14205.481,60256.234
3594,1869049,10452.321,48798.258
3595,1881177,8007.7603,1966555.0
3596,1881178,6354.628,1458847.6
3597,1881179,6715.1724,1351469.4
3598,1881180,7007.7383,1346468.1
3599,1881181,7091.928,1199193.9
3600,1881182,7661.6904,1190599.2
3601,1881183,7431.8667,1215254.1
3602,1881184,8845.108,1213611.2
3603,1881185,18523.844,1171289.8
3604,1881186,7802.727,994706.6
3605,1881187,9956.7705,1154490.8
3606,1881188,12478.801,1226725.6
3607,1881189,16250.054,358348.9
3608,1881190,8921.181,264346.6
3609,1881191,10414.866,211457.61
3610,1998282,5992.715,2635842.8
3611,1998283,5977.5596,2432700.0
3612,1998284,6520.607,2177602.5
3613,1998285,7302.0103,2188789.5
3614,1998286,9842.777,2420792.5
3615,1998287,9866.645,2395063.2
3616,1998288,9706.269,2179930.8
3617,1998289,8949.732,2230859.0
3618,1998290,8739.532,2158579.5
3619,1998291,8647.258,2044480.5
3620,1998292,9751.23,1618233.4
3621,1998293,9864.708,1277990.8
3622,1998294,11561.026,1232178.0
3623,1998295,10518.83,905107.1
3624,1998296,17083.52,970068.2
3625,1998297,22504.951,803950.2
3626,2014657,7651.1855,2159778.5
3627,2014658,6334.372,2150762.2
3628,2014659,6319.119,2441995.2
3629,2014660,13836.659,2544811.2
3630,2014661,9176.991,1898231.5
3631,2014662,14858.222,1589963.1
3632,2014663,15849.998,1462375.8
3633,2014664,12120.761,1512018.0
3634,2014665,13448.946,1622444.8
3635,2014666,11322.103,1233522.0
3636,2014667,22904.715,918341.75
3637,2014668,19957.121,988982.8
3638,2014669,18434.867,673609.4
3639,2014670,15172.525,360802.53
3640,2014671,20332.334,247174.61
3641,2014672,21015.754,229618.7
3642,2020495,6274.911,2133122.5
3643,2020496,6364.005,1879492.1
3644,2020497,7777.231,1708564.9
3645,2020498,7729.7974,1543576.6
3646,2020499,7577.475,1589022.2
3647,2020500,8771.224,1423395.4
3648,2020501,9159.42,1359613.4
3649,2020502,10853.188,1286593.6
3650,2020503,10018.799,1164077.6
3651,2020504,9695.804,1137000.6
3652,2020505,9264.251,1194213.6
3653,2020507,11935.074,758507.06
3654,2020508,12733.876,388902.3
3655,2020509,10339.3545,298917.3
3656,2020510,13957.459,298557.53
3657,2035401,5196.2944,1216308.1
3658,2035402,6351.7803,1432429.6
3659,2035403,10260.385,1810207.5
3660,2035404,15379.557,1851002.2
3661,2035405,10326.708,1704683.1
3662,2035406,8085.4453,1056466.8
3663,2035407,7422.5723,743813.6
3664,2035408,6970.736,583484.5
3665,2035409,7937.0913,537059.2
3666,2035410,8930.968,410524.12
3667,2035411,10609.251,275114.5
3668,2035412,20130.959,290081.94
3669,2035414,15416.508,173523.94
3670,2035415,10656.892,95812.16
3671,2035416,10477.441,74524.0
3672,2039977,6347.4287,785829.25
3673,2039978,6499.195,792234.2
3674,2039979,6290.7417,825307.5
3675,2039980,6660.3086,883939.25
3676,2039981,7603.5293,839840.2
3677,2039982,8982.205,666522.75
3678,2039983,11040.207,499807.1
3679,2039984,14306.725,413964.28
3680,2039985,11208.787,355285.03
3681,2039986,16420.186,307587.9
3682,2039987,12323.613,271992.66
3683,2039988,10989.325,191352.94
3684,2039989,19198.896,104279.61
3685,2039990,13113.3955,78706.32
3686,2039991,10813.449,84434.23
3687,2049602,11814.649,2322050.0
3688,2049603,10169.283,2435575.8
3689,2049604,8792.588,2345571.8
3690,2049605,9398.62,2555420.0
3691,2049606,13498.581,2519131.2
3692,2049607,11118.9375,2434639.0
3693,2049608,9887.866,2538010.2
3694,2049609,8970.919,2289917.0
3695,2049610,9136.116,2365972.5
3696,2049611,9299.229,2232522.8
3697,2049612,9183.449,2178809.0
3698,2049613,15376.96,2208025.0
3699,2049614,11415.368,1578935.8
3700,2049615,13393.569,1228587.2
3701,2049616,10447.182,1026266.44
3702,2049617,10639.298,810187.1
3703,2057880,7026.807,1832343.0
3704,2057881,7600.258,1682858.0
3705,2057882,8085.598,1694841.8
3706,2057883,8165.847,1472134.6
3707,2057884,7887.4067,1327961.9
3708,2057885,9221.363,1340588.9
3709,2057886,10427.307,1554950.0
3710,2057887,9835.594,900101.56
3711,2057888,12997.16,1036801.9
3712,2057891,15015.349,395859.84
3713,2057892,13031.416,254223.6
3714,2057893,15242.663,196156.86
3715,2057894,18290.748,190943.92
3716,2057895,29953.447,138750.22
3717,2062540,7482.7666,1560795.0
3718,2062541,11826.666,1755333.1
3719,2062543,8151.7334,1588677.2
3720,2062545,6060.426,367025.22
3721,2062546,7170.7603,453068.03
3722,2062548,8453.803,686264.8
3723,2062549,8660.61,548899.94
3724,2062551,9741.649,332858.97
3725,2062552,11355.93,322983.66
3726,2062553,13293.912,223210.94
3727,2062554,15188.269,199073.36
3728,2062555,28032.178,148223.3
3729,2077861,5455.254,1697772.6
3730,2077862,6211.4707,1808865.0
3731,2077863,7064.8237,1822766.1
3732,2077864,6097.008,1770311.1
3733,2077865,7184.878,1711622.1
3734,2077866,7691.934,1807955.8
3735,2077867,7415.6353,1513233.6
3736,2077868,7497.4067,1208230.5
3737,2077869,8239.257,1089146.1
3738,2077870,8509.481,1082258.0
3739,2077871,8328.245,880142.06
3740,2077872,24722.549,1107968.1
3741,2077873,18996.412,1136869.8
3742,2077875,29965.537,333093.3
3743,2077876,15932.391,295797.1
3744,2092821,10289.785,1681892.4
3745,2092822,7307.5894,1755530.9
3746,2092823,6785.347,2021623.1
3747,2092824,6044.347,1927258.1
3748,2092825,5794.0977,1612495.6
3749,2092826,6443.6064,1435673.6
3750,2092827,6489.2334,1361602.0
3751,2092828,7128.003,1169328.0
3752,2092829,7803.6543,1017350.25
3753,2092830,8595.356,909214.44
3754,2092831,9675.057,680859.9
3755,2092832,13213.184,622805.0
3756,2092833,13269.452,509782.9
3757,2092834,14415.039,405760.72
3758,2092835,10418.9,267118.34
3759,2092836,19550.303,244257.42
3760,2103005,8865.845,1206839.0
3761,2103006,9370.668,1330788.2
3762,2103007,6533.3013,1499137.2
3763,2103008,24969.645,1585184.5
3764,2103009,13828.264,1423497.5
3765,2103010,11792.573,1020907.4
3766,2103011,7959.594,537445.56
3767,2103012,8533.013,443464.5
3768,2103013,9102.238,372905.62
3769,2103014,9900.136,341846.4
3770,2103015,18995.73,309987.75
3771,2103016,23623.54,304813.47
3772,2103017,13921.35,250709.53
3773,2103018,12449.042,238253.19
3774,2103019,10768.358,85636.32
3775,2103020,11209.872,71356.27
3776,2107019,7055.138,2125579.5
3777,2107020,5545.7505,1699161.4
3778,2107021,7772.0547,1830319.6
3779,2107022,7601.1387,1782199.8
3780,2107023,7490.6406,1566623.6
3781,2107024,8089.5767,1580483.5
3782,2107025,8237.91,1538251.0
3783,2107026,8677.587,1423436.4
3784,2107027,9411.42,1178468.8
3785,2107028,10070.131,994459.44
3786,2107029,20816.662,653036.5
3787,2107030,39806.934,941839.75
3788,2107031,17179.68,768991.75
3789,2107033,11522.408,101291.53
3790,2107034,11591.047,72404.016
3791,2117150,9080.831,1633424.9
3792,2117151,6971.265,1949088.0
3793,2117152,6905.3784,1922160.0
3794,2117153,6557.513,1449539.9
3795,2117154,6925.088,1163371.9
3796,2117155,7280.4033,1142478.6
3797,2117156,7369.996,955103.7
3798,2117157,7187.9414,814528.8
3799,2117158,7500.883,638582.9
3800,2117159,8577.198,540379.5
3801,2117160,9659.18,420205.1
3802,2117161,11828.082,432006.66
3803,2117162,12400.026,463185.4
3804,2117163,15308.601,327508.06
3805,2117164,13194.208,215329.45
3806,2117165,17965.32,142838.53
3807,2126736,5787.875,1323470.6
3808,2126737,7490.587,1559343.8
3809,2126738,6762.1377,1594011.8
3810,2126739,8022.942,1625029.4
3811,2126740,16376.139,1849183.1
3812,2126742,9160.097,1428050.2
3813,2126743,9669.112,927504.94
3814,2126744,10060.287,805551.3
3815,2126745,14079.5625,711911.3
3816,2126746,14642.248,414378.7
3817,2126747,21701.537,150635.86
3818,2126748,14973.851,112773.98
3819,2126749,9613.449,65752.09
3820,2126750,11431.254,63845.246
3821,2126751,10813.2,74535.26
3822,2132249,7191.379,1378497.0
3823,2132250,6329.507,997448.8
3824,2132251,6458.92,845351.2
3825,2132252,6817.957,793482.0
3826,2132253,10566.754,950907.25
3827,2132254,10157.207,937080.2
3828,2132255,11895.096,960927.3
3829,2132256,10128.115,751604.25
3830,2132257,8256.885,443440.78
3831,2132258,10947.508,422859.97
3832,2132259,15746.445,378532.72
3833,2132260,18919.86,348708.03
3834,2132261,16200.669,262141.6
3835,2132262,17561.938,227098.88
3836,2132263,14606.807,185595.06
3837,2132264,11931.138,128788.21
3838,2148400,4965.557,565295.94
3839,2148401,5028.8413,424285.94
3840,2148402,5672.111,412822.03
3841,2148403,5639.6353,375952.2
3842,2148404,6068.2476,348918.78
3843,2148405,6685.8564,329280.56
3844,2148406,7237.9434,303779.62
3845,2148407,7664.9814,256680.97
3846,2148408,8268.819,221188.14
3847,2148409,8652.805,192036.61
3848,2148410,10624.354,178955.4
3849,2148411,11333.928,166889.42
3850,2148412,14515.779,132033.36
3851,2148413,14186.441,113094.47
3852,2148414,11343.462,74678.21
3853,2148415,18340.691,60858.992
3854,2149797,12630.539,1639641.2
3855,2149798,9347.018,1623883.9
3856,2149799,9101.473,1589688.8
3857,2149800,10715.332,1741236.4
3858,2149801,7905.097,1951334.2
3859,2149802,12119.462,1760877.4
3860,2149803,10927.44,1086668.0
3861,2149804,13444.553,945676.94
3862,2149806,9750.899,825226.75
3863,2149807,9452.324,440409.88
3864,2149808,12224.919,266688.12
3865,2149809,10258.83,244211.67
3866,2149810,19576.693,201644.55
3867,2149811,11318.699,173818.72
3868,2149812,10642.284,127685.55
3869,2155221,9805.775,1420029.0
3870,2155222,6214.182,1529307.1
3871,2155223,10999.802,1294937.0
3872,2155224,7567.933,1179788.8
3873,2155225,9560.921,1123760.8
3874,2155226,9169.956,1144878.9
3875,2155227,9600.99,763843.94
3876,2155228,8813.157,555903.2
3877,2155229,9114.463,463645.9
3878,2155230,11010.425,378070.28
3879,2155231,17751.49,402263.53
3880,2155232,13812.405,297601.88
3881,2155233,14256.405,172757.98
3882,2155234,12199.528,77083.734
3883,2155235,10870.426,65644.664
3884,2155236,13484.355,53666.844
3885,2160735,11417.347,1592761.8
3886,2160736,7563.7197,1470222.2
3887,2160737,6803.6626,1532236.6
3888,2160738,7815.6377,1576042.9
3889,2160739,6947.7856,1493755.6
3890,2160740,6895.223,1445737.4
3891,2160741,10154.526,1271802.0
3892,2160742,19062.646,1029205.4
3893,2160743,15628.982,861658.8
3894,2160744,15062.599,789769.8
3895,2160745,21348.523,1107876.6
3896,2160746,20492.475,1190729.2
3897,2160747,17063.115,942498.9
3898,2160748,12335.447,470202.5
3899,2160749,12478.148,312243.75
3900,2160750,16310.137,253698.83
3901,2166281,5897.538,1419296.0
3902,2166282,7888.0566,1609073.5
3903,2166283,8472.574,1486800.0
3904,2166284,20661.266,1551734.5
3905,2166285,19099.062,1676010.4
3906,2166286,11989.122,1405574.4
3907,2166287,12948.266,1435759.4
3908,2166288,12654.114,1140967.6
3909,2166289,8467.389,766047.0
3910,2166290,9716.849,561473.75
3911,2166291,10510.071,403829.5
3912,2166292,10395.809,296590.12
3913,2166293,13186.63,214333.77
3914,2166294,19288.033,175010.47
3915,2166295,17784.127,155067.78
3916,2166296,22935.398,158793.69
3917,2181229,6323.9316,1353938.1
3918,2181230,6461.7056,1365643.8
3919,2181231,7132.1553,1378661.8
3920,2181232,7304.833,1357945.8
3921,2181233,7514.0977,1281520.0
3922,2181234,8363.266,1473070.5
3923,2181235,7199.3477,1578167.8
3924,2181236,7712.021,1422015.1
3925,2181237,8414.092,955362.75
3926,2181238,9703.172,934223.75
3927,2181239,10104.983,756432.44
3928,2181240,10999.247,582488.7
3929,2181241,10401.109,435934.84
3930,2181242,34259.652,408527.0
3931,2181243,12546.304,214955.7
3932,2181244,12327.475,122222.836
3933,2186388,6663.3955,1124254.5
3934,2186389,8361.075,1257770.9
3935,2186390,8113.79,1307189.9
3936,2186391,10593.251,1409377.9
3937,2186392,9856.317,1563552.0
3938,2186393,14429.576,1408801.6
3939,2186394,12225.717,1273625.8
3940,2186395,9864.091,1171148.9
3941,2186396,10580.41,1229991.0
3942,2186397,10394.969,1078296.1
3943,2186398,10504.637,636721.25
3944,2186399,10875.801,512003.66
3945,2186400,18082.074,378567.03
3946,2186401,24422.375,197712.62
3947,2186402,23447.895,141874.58
3948,2186403,15027.087,102040.555
3949,2190889,5751.345,1249288.5
3950,2190890,6950.017,1236613.4
3951,2190891,6560.842,1237882.8
3952,2190892,6954.222,1198369.2
3953,2190893,9168.68,1317900.8
3954,2190894,10079.758,1381340.0
3955,2190895,11953.401,1334467.8
3956,2190896,12727.419,1015337.25
3957,2190897,13406.746,869824.25
3958,2190898,11011.872,1057790.4
3959,2190899,11703.954,732732.56
3960,2190903,16668.676,121252.016
3961,2190904,14915.087,80009.23
3962,2196040,8020.1157,1313576.8
3963,2196041,6725.967,1257313.4
3964,2196042,6554.326,1205791.4
3965,2196043,6303.909,1160168.4
3966,2196044,7653.1514,1162780.8
3967,2196045,7968.0396,1003977.3
3968,2196046,10657.715,837405.5
3969,2196047,9792.821,821904.9
3970,2196048,8044.145,736407.7
3971,2196049,12648.38,691336.3
3972,2196050,13143.278,571497.3
3973,2196051,8364.379,570283.7
3974,2196052,10731.481,523745.16
3975,2196053,10259.424,396392.88
3976,2196054,10808.413,375208.28
3977,2196055,20998.574,406036.84
3978,2199467,5032.298,1177900.1
3979,2199468,5506.511,1202320.5
3980,2199469,5507.667,1138809.4
3981,2199470,5360.445,976811.1
3982,2199471,5886.6,882423.6
3983,2199472,6154.6987,808513.06
3984,2199473,6566.4326,786292.94
3985,2199474,6655.3335,734171.1
3986,2199475,7351.182,605383.44
3987,2199476,8979.172,668164.4
3988,2199477,12081.734,491035.53
3989,2199478,8009.5005,375914.53
3990,2199479,53161.074,586341.1
3991,2199480,26363.006,269218.53
3992,2199481,16764.787,200346.53
3993,2199482,14579.405,133791.86
3994,2202580,6631.277,1193503.9
3995,2202581,12585.892,1105089.1
3996,2202582,39485.37,1065179.4
3997,2202583,5600.0464,1116807.5
3998,2202584,7853.217,1058495.4
3999,2202585,9012.818,949249.44
4000,2202586,10139.172,1020110.25
4001,2202587,7000.3867,1049666.2
4002,2202588,26068.182,1134658.8
4003,2202589,18918.576,1057909.4
4004,2202590,16959.71,939287.6
4005,2202591,12345.286,926783.7
4006,2202592,19133.783,632630.25
4007,2202593,11670.786,339525.38
4008,2202594,12181.617,219501.75
4009,2206582,7044.7095,1250926.9
4010,2206583,7501.6523,1190233.9
4011,2206584,8806.876,1183143.8
4012,2206585,10599.12,1294971.9
4013,2206586,15039.518,1378040.4
4014,2206587,7699.171,1091875.5
4015,2206588,7660.4463,846811.0
4016,2206592,13940.737,111556.17
4017,2206593,13841.223,106476.195
4018,2206594,13148.943,92110.49
4019,2206595,12873.977,70410.05
4020,2206596,10830.494,59449.773
4021,2206597,13910.385,54182.977
4022,2210110,8525.181,1236156.9
4023,2210111,8346.345,1156509.6
4024,2210112,9824.166,1093287.1
4025,2210113,11188.538,1046061.25
4026,2210114,8953.061,1017861.0
4027,2210115,13398.865,1026461.5
4028,2210116,10259.376,960459.2
4029,2210117,11231.193,793287.2
4030,2210118,13130.933,747951.8
4031,2210119,15813.023,564214.8
4032,2210120,16686.049,430826.97
4033,2210121,15453.632,379831.7
4034,2210122,26667.398,344379.28
4035,2210123,32134.771,325896.34
4036,2210124,19388.637,286419.62
4037,2210125,19293.8,214956.48
4038,2214124,5103.0884,1374465.2
4039,2214125,5049.8765,1444364.1
4040,2214126,6140.199,1423141.6
4041,2214127,5644.762,1369856.8
4042,2214128,6248.7705,1322463.2
4043,2214129,6712.7715,1290487.2
4044,2214130,7530.1743,1233970.9
4045,2214131,8021.041,1162023.9
4046,2214132,8398.423,1141975.4
4047,2214133,9428.623,1019100.0
4048,2214134,11851.569,898789.5
4049,2214135,16995.006,885209.44
4050,2214136,14322.601,781653.3
4051,2214137,11581.528,634790.3
4052,2214138,13135.451,469470.0
4053,2214139,10385.686,405430.1
4054,2218283,6795.078,874818.3
4055,2218284,5767.865,791021.7
4056,2218285,6313.427,735184.94
4057,2218286,6214.793,719249.5
4058,2218287,6717.013,670283.4
4059,2218288,7295.296,613660.1
4060,2218289,10669.489,557144.5
4061,2218290,10219.113,502219.25
4062,2218291,10477.687,441918.88
4063,2218292,12808.913,427102.06
4064,2218293,15265.395,342149.16
4065,2218294,11086.847,148028.53
4066,2218295,11308.423,129932.375
4067,2218296,12325.137,123733.0
4068,2218297,11319.472,111566.72
4069,2218298,13060.903,87046.2
4070,2220158,9434.257,1108801.4
4071,2220159,6581.533,1073312.0
4072,2220160,11835.244,1012275.6
4073,2220161,18697.047,1068534.0
4074,2220162,16817.078,1076609.2
4075,2220163,19079.479,1217821.0
4076,2220164,17611.857,1291253.5
4077,2220165,12152.519,1280397.2
4078,2220166,13518.288,907006.9
4079,2220167,13009.985,491129.0
4080,2220168,10248.091,280214.5
4081,2220169,10176.413,219761.62
4082,2220170,10034.386,164945.83
4083,2220171,10363.231,72452.92
4084,2220172,11149.041,59212.152
4085,2220173,10792.046,43006.316
4086,2223972,6880.482,959830.75
4087,2223973,8930.781,972580.75
4088,2223974,8249.4,1063073.2
4089,2223975,8053.5195,1271218.1
4090,2223977,6456.9907,710138.8
4091,2223978,6935.5366,408710.7
4092,2223979,7964.453,283411.9
4093,2223980,8538.807,215703.34
4094,2223981,9544.724,167094.02
4095,2223982,14956.061,140178.48
4096,2223983,14669.379,122811.2
4097,2223984,17888.352,110905.33
4098,2223985,14795.623,102643.13
4099,2223986,12836.033,83387.055
4100,2223987,11773.172,88205.9
4101,2227321,5639.281,1335578.4
4102,2227322,5235.1045,1256603.2
4103,2227323,5183.612,1207641.6
4104,2227324,5664.223,1213207.2
4105,2227325,6207.9634,1255993.5
4106,2227326,6540.3896,1283660.1
4107,2227327,6674.8174,1209364.2
4108,2227328,6802.2656,1148611.8
4109,2227329,7158.2227,989249.5
