,z,Z,face,HalfMassRadius,VelDisp,Starmass,BHmass,Gasmass,DMmass,M200,R200,SF_MassFromSNII,NSF_MassFromSNII,Stars_MassFromSNII,SF_MassFromSNIa,NSF_MassFromSNIa,Stars_MassFromSNIa,SFR,StellarInitialMass,BHAccretionrate,Vmax,Vmaxradius,DiscToTotal,KappaCoRot,DMEllipticity,StellarEllipticity,name1,filename,image
39,2.220446e-16,0.021838052,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_437906.png,3.1102247,71.52515,11611849000.0,9061992.0,761864770.0,79644810000.0,8108986000000.0,423.4505,176787060.0,10805756.0,2382162400.0,3809292.8,208629.53,24630426.0,0.43319887,20657986000.0,3.1946229e-06,140.99384,5.6805334,0.2941823464776582,0.33149223423616253,0.16151158906600271,0.3522047792095543,galface_437906.png,RefL0050N0752galface_437906.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_437906.png
40,2.220446e-16,0.018632624,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1488607.png,4.664693,73.58063,11641148000.0,9064235.0,3270259700.0,667251830000.0,593213600000.0,177.09688,314278800.0,387397300.0,2103662100.0,3990368.0,4717309.0,21915636.0,0.94330925,21127710000.0,3.0686065e-10,140.05156,7.7669663,0.48253876896152836,0.34215669571039103,0.3134098146595893,0.55468337810845,galface_1488607.png,RefL0050N0752galface_1488607.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1488607.png
41,2.220446e-16,0.019029863,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1520069.png,6.220651,74.99782,11654029000.0,14617275.0,4188988200.0,545685670000.0,552909340000.0,172.99788,204186850.0,496288640.0,2190020900.0,3766395.5,7187025.0,24406046.0,0.30977288,21868080000.0,7.050828e-08,153.42175,19.483915,0.7020857958722506,0.6018800771415856,0.35852305378674754,0.6529906878652061,galface_1520069.png,RefL0050N0752galface_1520069.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1520069.png
42,2.220446e-16,0.021084461,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1165204.png,3.7665908,72.06836,11678661000.0,10883730.0,1200929500.0,281515070000.0,16262709000000.0,534.0196,231589460.0,46005550.0,2361803800.0,3542163.2,752337.5,25384598.0,0.5191609,21313450000.0,0.0037036033,144.20656,8.344648,0.593013913951066,0.45219027534163764,0.1793041324723208,0.5274731844971734,galface_1165204.png,RefL0050N0752galface_1165204.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1165204.png
43,2.220446e-16,0.01840659,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1458208.png,3.50099,81.75763,11712839000.0,15615654.0,5796643000.0,770445930000.0,757004100000.0,192.09258,244270420.0,487169600.0,2184900000.0,3476798.2,5648970.5,24461010.0,0.5247633,22265360000.0,6.901224e-06,168.20941,23.322802,0.11913675016173719,0.3133619553819546,0.3722492046055782,0.4600259005236573,galface_1458208.png,RefL0050N0752galface_1458208.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1458208.png
44,2.220446e-16,0.021607755,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1534602.png,3.327179,75.116356,11731087000.0,9087436.0,1490411900.0,626251500000.0,598360100000.0,177.61218,213744830.0,140151440.0,2462897200.0,3884894.8,2248745.5,26779512.0,0.36361486,21650598000.0,2.0243406e-06,154.87932,21.092497,0.2758196724448002,0.35552141726507686,0.3199527136635598,0.48084862625893243,galface_1534602.png,RefL0050N0752galface_1534602.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1534602.png
45,2.220446e-16,0.018469876,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1162058.png,3.75305,74.06456,11779170000.0,12842722.0,573357500.0,174132720000.0,12407162000000.0,487.9541,125481020.0,6417415.5,2131335400.0,3260870.2,156084.86,21221042.0,0.3060706,21332324000.0,0.0001641415,146.32118,7.406199,0.4721403325388521,0.39799481756658217,0.25433162366577133,0.46458280525847295,galface_1162058.png,RefL0050N0752galface_1162058.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1162058.png
46,2.220446e-16,0.016661733,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1582373.png,4.8472276,61.16411,11794788000.0,11350769.0,3834327600.0,413842740000.0,414357420000.0,157.13167,386001860.0,370624130.0,1900720100.0,5447156.5,4372295.5,17210708.0,1.067833,20739789000.0,0.000338237,123.41842,16.643934,0.4106628510210445,0.38433366877713715,0.298324846147071,0.4614355637905009,galface_1582373.png,RefL0050N0752galface_1582373.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1582373.png
47,2.220446e-16,0.01768409,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1416786.png,6.252339,73.08025,11805836000.0,7260201.0,6501321700.0,794295700000.0,750118600000.0,191.51392,623896260.0,436382430.0,2027366000.0,6380242.5,4943118.5,18384996.0,2.149544,20865420000.0,1.0273122e-06,143.35173,66.99121,0.808787793694391,0.6251923978475834,0.2646926883213532,0.6977467836425575,galface_1416786.png,RefL0050N0752galface_1416786.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1416786.png
48,2.220446e-16,0.02053507,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1165952.png,5.7888565,69.304665,11840282000.0,5463367.5,1856625900.0,245178020000.0,16262709000000.0,534.0196,345473020.0,83146056.0,2306232600.0,5090805.5,1580201.6,22777544.0,0.6529297,21011986000.0,1.2435552e-07,133.7702,14.038378,0.591252117370755,0.5721379048405107,0.3045521450323154,0.6432573913141084,galface_1165952.png,RefL0050N0752galface_1165952.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1165952.png
49,2.220446e-16,0.020793162,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1501597.png,4.121678,75.8236,11877668000.0,9082048.0,2113754000.0,701291200000.0,667972500000.0,184.2569,331813950.0,174882530.0,2379721500.0,4942958.0,2048667.0,25505126.0,0.7087663,21673902000.0,2.3278499e-06,157.36945,15.001134,0.36891122359579076,0.43620174785185545,0.44226916378828973,0.6524215250182457,galface_1501597.png,RefL0050N0752galface_1501597.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1501597.png
50,2.220446e-16,0.026943272,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_440845.png,4.743638,63.663662,11892999000.0,11037033.0,1008173400.0,28028380000.0,12414611000000.0,488.0472,257453120.0,19367396.0,2879275000.0,4762330.5,437693.06,32555698.0,0.66949713,20973810000.0,2.7006968e-07,118.16115,6.122259,0.6612246841964415,0.44595725098206446,0.35683526663884835,0.5955883620637211,galface_440845.png,RefL0050N0752galface_440845.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_440845.png
51,2.220446e-16,0.019102545,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1469366.png,7.9162188,75.59346,11928064000.0,7239489.5,5661809700.0,720303100000.0,692138740000.0,186.44539,355517440.0,452075260.0,2238754300.0,5405612.0,6171860.0,23058956.0,0.63742334,21851623000.0,6.1462857e-10,151.94351,32.659008,0.6641681544558917,0.6350048046510737,0.4336038318826635,0.7226320172371388,galface_1469366.png,RefL0050N0752galface_1469366.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1469366.png
52,2.220446e-16,0.020697376,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1291122.png,4.0298367,72.129776,11948442000.0,12166054.0,747238340.0,288185250000.0,938841300000.0,206.39224,76089544.0,56210188.0,2362868000.0,2498729.2,1055843.6,25143808.0,0.25816107,21475131000.0,3.6514355e-06,144.92276,10.243585,0.7167333823273518,0.538626456972641,0.14269794360655474,0.5495042587344272,galface_1291122.png,RefL0050N0752galface_1291122.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1291122.png
53,2.220446e-16,0.03020643,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_430555.png,2.1031382,88.73367,12005082000.0,10904655.0,2285635300.0,13437335000.0,11012763000000.0,468.9392,618687500.0,907765.9,3249778400.0,7020452.0,11365.773,32637504.0,1.971468,20826814000.0,2.6506164e-06,159.94211,3.2680018,0.6189534800285362,0.4682282500226694,0.37495944813503335,0.5943748848930839,galface_430555.png,RefL0050N0752galface_430555.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_430555.png
54,2.220446e-16,0.018512296,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1250867.png,6.8465896,74.49163,12033028000.0,5447360.0,4491212000.0,294632460000.0,3501501700000.0,320.06537,320993300.0,418522100.0,2229501000.0,4298836.5,5403168.5,23722634.0,0.5853565,22554710000.0,6.460404e-06,139.72005,18.721027,0.5423836157475826,0.5260584816655256,0.30098180113834205,0.6259620523915201,galface_1250867.png,RefL0050N0752galface_1250867.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1250867.png
55,2.220446e-16,0.021129688,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1641224.png,3.5752976,77.45445,12072535000.0,7231820.5,1485560000.0,380763240000.0,394178300000.0,154.53923,131979630.0,65758224.0,2422544400.0,2912126.2,1068197.1,27600662.0,0.31664765,21984416000.0,0.00014794023,159.10294,10.909824,0.4068208733895431,0.33299232373580134,0.18596782135158585,0.44059588884305445,galface_1641224.png,RefL0050N0752galface_1641224.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1641224.png
56,2.220446e-16,0.02163713,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1536292.png,3.7548604,70.25678,12078863000.0,10883140.0,4524327400.0,517783320000.0,520680050000.0,169.56868,177621060.0,360265470.0,2501188600.0,3132569.5,4434950.5,25148478.0,0.4912492,21642768000.0,2.5086376e-07,150.37076,18.60573,0.13985305582287821,0.21801133076332607,0.3827758868614023,0.1524115480089595,galface_1536292.png,RefL0050N0752galface_1536292.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1536292.png
57,2.220446e-16,0.019557126,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1497562.png,3.9446075,76.97162,12157687000.0,15325997.0,580776000.0,711509800000.0,641156250000.0,181.74591,58640904.0,134616180.0,2395441400.0,1763302.9,2153017.0,23285936.0,0.21823236,22511964000.0,0.008841771,159.16853,20.432055,0.08494162925443571,0.20040644990485978,0.4064126564364702,0.22172800560408656,galface_1497562.png,RefL0050N0752galface_1497562.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1497562.png
58,2.220446e-16,0.019981103,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_116736.png,5.2489386,65.57295,12181917000.0,9062038.0,613604200.0,79916270000.0,18328790000000.0,555.7279,120025180.0,31705840.0,2318636000.0,3717226.0,1175187.0,22281266.0,0.18612614,21723670000.0,9.216688e-08,126.44751,7.3626556,0.5725160022618232,0.44648755849950333,0.14428476031954507,0.5127389348905437,galface_116736.png,RefL0050N0752galface_116736.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_116736.png
59,2.220446e-16,0.021412428,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1578783.png,6.179853,73.50682,12202226000.0,7282158.0,3036476000.0,497307400000.0,497037540000.0,166.96811,228137980.0,168190780.0,2481260000.0,4892003.5,2945203.5,27096062.0,0.3681297,22066573000.0,1.8847347e-08,147.8084,17.328165,0.7141265664341011,0.5702724295195866,0.28627376967549156,0.6477022557059826,galface_1578783.png,RefL0050N0752galface_1578783.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1578783.png
60,2.220446e-16,0.018825827,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1321633.png,5.746049,78.55064,12297111000.0,10967733.0,8280315400.0,1035207970000.0,957079750000.0,207.71704,492272220.0,759136000.0,2305917200.0,6276521.0,8072395.0,24811070.0,1.2386042,23048348000.0,2.8512839e-06,156.04529,22.143444,0.5730180542240926,0.5692834096526005,0.2963410891789229,0.6230796774716764,galface_1321633.png,RefL0050N0752galface_1321633.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1321633.png
61,2.220446e-16,0.021547968,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_132918.png,4.231284,71.0032,12326087000.0,5423858.5,369427940.0,98453200000.0,16209592000000.0,533.44574,74923360.0,37189136.0,2486542300.0,1519541.9,759129.2,26575870.0,0.11993417,22029128000.0,1.4680661e-06,137.70523,8.148805,0.5542332597903232,0.49832541346820836,0.16776857489030916,0.5753922319329459,galface_132918.png,RefL0050N0752galface_132918.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_132918.png
62,2.220446e-16,0.017992312,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1560914.png,5.244412,76.00592,12327496000.0,7370155.5,2349515800.0,495950100000.0,502119530000.0,167.52528,173018000.0,260804290.0,2197114000.0,3299229.8,3699518.8,22867948.0,0.43471947,22737842000.0,0.0004855859,147.37631,18.150673,0.27990031081595945,0.27590704322633536,0.28156286547739584,0.394746955812354,galface_1560914.png,RefL0050N0752galface_1560914.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1560914.png
63,2.220446e-16,0.02274506,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1556140.png,3.686442,76.79152,12348302000.0,9336798.0,5596482600.0,493933500000.0,529409200000.0,170.5053,207185550.0,255301280.0,2631352600.0,3667414.5,3156992.0,29611530.0,0.47488186,22396838000.0,6.137143e-06,153.741,7.567625,0.6902239971804458,0.5331146835474718,0.2869745402373144,0.6236943087616041,galface_1556140.png,RefL0050N0752galface_1556140.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1556140.png
64,2.220446e-16,0.021079287,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1612744.png,5.0693035,69.10779,12556441000.0,9066417.0,3431197400.0,367587660000.0,415352230000.0,157.25938,263960820.0,237962880.0,2517914400.0,4708610.0,3869610.2,27708616.0,0.4108747,22781815000.0,8.046945e-09,143.33493,24.629904,0.4544187118594436,0.4852546441919494,0.41524168923930205,0.6210923155889222,galface_1612744.png,RefL0050N0752galface_1612744.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1612744.png
65,2.220446e-16,0.01970975,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1259773.png,5.9791074,73.54616,12557572000.0,5425542.0,4229719000.0,405243230000.0,4548167500000.0,349.22046,390545700.0,168957070.0,2364681500.0,6267285.0,2674362.5,25326808.0,0.74176925,22529174000.0,1.9383365e-06,144.00107,15.101969,0.7300140563398658,0.6275256173176067,0.3111279059237112,0.698507324218181,galface_1259773.png,RefL0050N0752galface_1259773.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1259773.png
66,2.220446e-16,0.017186884,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1373015.png,4.5083146,78.02987,12563198000.0,9063663.0,7345610000.0,985336700000.0,953375060000.0,207.45169,389862800.0,621040000.0,2227303400.0,4997228.0,7559281.0,22165090.0,1.1973535,23635825000.0,2.4803181e-05,151.27713,20.992039,0.13702669840352333,0.2852040581804368,0.31012334368266137,0.46390767751329,galface_1373015.png,RefL0050N0752galface_1373015.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1373015.png
67,2.220446e-16,0.017259486,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1475380.png,6.0659304,78.233955,12585087000.0,11847098.0,3947736800.0,749078000000.0,730199300000.0,189.80455,341072800.0,289111780.0,2134348300.0,5078548.0,4368092.5,22953284.0,0.5339507,22997178000.0,9.2738155e-08,156.80414,33.308323,0.44601584484600154,0.5161540886296293,0.3682243735987676,0.6248242116812902,galface_1475380.png,RefL0050N0752galface_1475380.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1475380.png
68,2.220446e-16,0.021351961,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1286740.png,3.2119403,76.59488,12602482000.0,7418981.5,1387845400.0,322651130000.0,1034022100000.0,213.13864,149024500.0,64227980.0,2511868700.0,2682095.0,956612.0,27238280.0,0.54930305,22554882000.0,4.765501e-05,153.18678,8.727939,0.45664581137876015,0.45344670188666375,0.2925125287096624,0.545173396508493,galface_1286740.png,RefL0050N0752galface_1286740.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1286740.png
69,2.220446e-16,0.020970698,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1560276.png,5.53465,73.845276,12738972000.0,7275250.5,1246178800.0,496415440000.0,491914660000.0,166.3868,164542060.0,174370430.0,2532604400.0,3125778.0,2139353.8,27367920.0,0.4260286,22976723000.0,5.030577e-07,145.09016,14.087022,0.7596093829778114,0.6143204652778459,0.42579740841669433,0.6691580145832736,galface_1560276.png,RefL0050N0752galface_1560276.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1560276.png
70,2.220446e-16,0.018593961,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1396144.png,5.927497,73.49656,12752654000.0,9084497.0,6724770300.0,844293100000.0,803070300000.0,195.91371,403471940.0,658981950.0,2366998500.0,5737433.5,7060144.0,25869280.0,0.9294007,23838659000.0,1.7708312e-07,154.05038,32.98048,0.670389876206898,0.5792781741098688,0.43382876008712734,0.6845785732710163,galface_1396144.png,RefL0050N0752galface_1396144.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1396144.png
71,2.220446e-16,0.01984382,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1468208.png,4.950671,75.45997,12786662000.0,12750122.0,5458844000.0,689298400000.0,666510700000.0,184.12053,488923500.0,391621020.0,2455546400.0,6460721.0,4583677.0,23831572.0,1.2549272,22916393000.0,1.1989305e-06,152.65115,16.623472,0.6844204223494161,0.562058594443867,0.35021507327341883,0.6222818076350147,galface_1468208.png,RefL0050N0752galface_1468208.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1468208.png
72,2.220446e-16,0.017897857,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1278807.png,4.645475,72.80214,12791319000.0,12814308.0,6791919000.0,447901430000.0,2399213000000.0,282.16815,464226460.0,243945630.0,2218646000.0,5956284.5,2861204.8,22142380.0,1.2695223,22840440000.0,9.408631e-09,150.94002,27.390623,0.33590957453726344,0.4098492619009491,0.3995008564485053,0.5799963046317702,galface_1278807.png,RefL0050N0752galface_1278807.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1278807.png
