,Unnamed: 0,ProjGalaxyID,DescGalaxyID,z,Z,face,HalfMassRadius,VelDisp,Starmass,BHmass,DMmass,Gasmass,SFR,StellarInitialMass,BHAccretionrate,Vmax,Vmaxradius,DiscToTotal,DispAnisotropy,DMEllipticity,StellarEllipticity,StellarCoRotKE,MedOrbitCircu,RotToDispRatio,Triaxiality,name1,filename,image,btdradius,btdintensity,n_total,n_disc,n_bulge,n_bulge_exp,n_total_error,n_disc_error,n_bulge_error,n_bulge_exp_error,star_count,discradius,bulgeradius,disc_intensity,bulge_intensity,btotalintensity,btotalradius,con,r80,r20,asymm,morph_c,morph_asymm,morph_sersic_n,morph_smoothness,morph_sersic_rhalf,morph_xc_asymmetry,morph_yc_asymmetry
3201,75,650554,650556,0.18270987,0.019228537,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_650556.png,6.284730000000001,99.52719,26309607000.0,2035554.4,199607680000.0,12991985000.0,3.0869997000000002,48015380000.0,5.2594666e-09,185.08616999999998,30.224766,0.7961069223085782,-0.32166973733547777,0.2175436754161425,0.7041111431153357,0.6713726499772039,0.7620258520683469,2.5326251086750218,0.04495625780324576,galface_650556.png,RecalL0025N0752galface_650556.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinmainbranchRecalL0025N0752/RecalL0025N0752galface_650556.png,0.13164696462003517,0.27227245025258656,0.955361990872751,0.8942958243206113,0.8992428472077069,0.8992428472077069,0.00011813248595652662,0.00020427209933055566,0.03665081677892654,0.13696142583219936,209,83.38475036621094,10.977349281311035,6303.9821921098755,1716.4006777944276,0.21582253670178586,0.04288027063012123,1.5429156677721356,115.36263736263737,56.68681318681319,0.21594081186316907,2.2279738281536905,-0.0910020608833906,,-0.0624865243055307,7.327784237402153,126.79345909774753,130.25135210647193
3202,76,659536,659538,0.18270987,0.012980315,,7.603225999999999,70.31702,9991849000.0,1130577.0,115552840000.0,9574678000.0,1.9350324,17113729000.0,7.7723933e-10,140.56763999999998,22.11461,0.8537700507276528,0.04947085601565815,0.3523843841127674,0.6945205660095939,0.6886648103519201,0.6977336234867556,2.1098163138866783,0.08272266247881545,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
3724,77,697075,697077,0.18270987,0.015296726,,3.8837873999999997,71.62311,9367227000.0,2401826.5,121075380000.0,6375435000.0,1.3374162,16012470000.0,7.3963115e-08,144.50206,15.98056,0.5757603843538498,0.4412626632272629,0.4489531031446949,0.6559334998459203,0.5333967968384412,0.5425269031158165,1.1689059158296888,0.09961308788416053,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
4246,78,709787,709789,0.18270987,0.017230155,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_709789.png,5.01432,81.642624,12243725000.0,2038789.6,148316030000.0,4758791000.0,0.99736106,21782036000.0,1.8352533e-06,157.85745,13.912956,0.5793507989567825,0.3416349951734631,0.3641871209652281,0.7052510124336053,0.6012771017243814,0.5504140392573921,1.6335583622939622,0.007214514756214006,galface_709789.png,RecalL0025N0752galface_709789.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinmainbranchRecalL0025N0752/RecalL0025N0752galface_709789.png,0.16113211611477277,0.3863961573970207,1.2120493477385395,0.9805909866935898,2.170297134688806,2.170297134688806,0.0001561050423287284,0.0006410684154494794,0.005462502770855212,0.006015508370422754,85,81.00164031982422,13.051965713500977,5220.2083834057385,2017.0684601596909,0.34486333056433793,0.05098424106836319,1.7121134041110309,109.3956043956044,49.72527472527473,0.2207729528665193,2.3693760709974026,0.0838440951660949,1.1104085029901802,-0.017772961744875856,8.246704404113622,127.71814966638496,126.28010571494217
4247,79,737885,737887,0.18270987,0.018455014,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_737887.png,7.285883,95.70317,23239463000.0,5831083.0,219983020000.0,9456848000.0,1.8725909,43011256000.0,4.5041993e-06,190.41252,30.724159999999998,0.654311360789614,0.10399838675230087,0.3362911806026214,0.7017902625074621,0.6145593025457504,0.6881063113711439,1.922920852551233,0.07733450472257962,galface_737887.png,RecalL0025N0752galface_737887.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinmainbranchRecalL0025N0752/RecalL0025N0752galface_737887.png,0.1682703414714124,0.38134694845193834,0.7316254892830443,0.5929144603090244,1.1037255708201765,1.1037255708201765,8.807057228908402e-05,0.00014382960414856957,0.0031218809671232106,0.03214056605075541,200,75.7569580078125,12.747649192810059,5175.767127606546,1973.7630000106103,0.2689425744344836,0.04979550465941429,1.3191515436928576,122.32417582417582,66.63186813186813,0.19958166034142596,2.0621775399318745,0.07973465258445518,,-0.019248062464915214,6.752792206087986,124.71047264517489,126.66914034378223
4248,80,746518,746520,0.18270987,0.013482458999999999,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_746520.png,3.5179627,75.43101,11736806000.0,3006527.0,106790940000.0,8798864000.0,2.9531332999999997,19908880000.0,1.4934362000000002e-05,142.66127,6.5409846,0.41289287946125053,0.2963858207551613,0.34901444206930143,0.491283505919527,0.3490559090891825,0.2228510251730112,0.5522868693667651,0.20826942134794396,galface_746520.png,RecalL0025N0752galface_746520.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinmainbranchRecalL0025N0752/RecalL0025N0752galface_746520.png,0.2948475032218184,0.6273013639938724,2.0402232836905005,2.8280671917567863,6.90261697905703e-05,6.90261697905703e-05,0.0006200138988243705,0.030850959530835994,0.0,0.0,56,62.92770004272461,18.554075241088867,4005.2956200698013,2512.5274056684693,0.5093411183622886,0.07247685641050339,2.008500787726722,115.3695652173913,45.75,0.2771146042264773,2.9431232905310982,0.11076037491238967,1.4658487845592787,-0.029899420737661848,7.264652768499575,126.24641706183368,125.24634899398019
4249,81,754151,754153,0.18270987,0.017445858999999998,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_754153.png,3.6019006,73.608925,10809479000.0,3261094.5,127545610000.0,7742945000.0,1.0184971999999999,20968266000.0,1.7644901e-05,148.38591,57.365719999999996,0.5982582026064117,0.1897629911523483,0.4207013016708332,0.6080100404189895,0.529912325230008,0.3957201190868135,1.279127091243833,0.11073511138806798,galface_754153.png,RecalL0025N0752galface_754153.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinmainbranchRecalL0025N0752/RecalL0025N0752galface_754153.png,0.2106483959668162,0.6167091315362303,1.291149051078248,0.9701166652400517,1.0750776924005274,1.0750776924005274,0.00029963399012747013,0.0007198410835814895,0.00560453318005526,0.005410310816585442,102,74.9700927734375,15.792329788208008,3573.3893908830505,2203.741867892265,0.40381167813322677,0.06168878823518753,1.4704056785432669,123.31868131868131,62.65384615384615,0.26674660847123094,2.602452846379115,-0.015647247160417693,,-0.12308460182045391,8.94835017252921,127.74624632423235,128.72558558140528
4250,82,763033,763035,0.18270987,0.016937502,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_763035.png,5.3642025,89.35991999999999,15323709000.0,3788242.5,191460200000.0,8396669400.0,1.1588043,28309015000.0,7.183483e-08,175.84972,32.366413,0.6011530491478978,0.39074307805514297,0.2907751808855886,0.6820596972941426,0.5466133271265629,0.5686869345114978,1.2744088951914911,0.06023099919470915,galface_763035.png,RecalL0025N0752galface_763035.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinmainbranchRecalL0025N0752/RecalL0025N0752galface_763035.png,0.25250139871822713,0.5156113673653698,0.8700891959679192,0.6685981216066128,0.9312658407298031,0.9312658407298031,0.00011512932966756641,0.0001764222817820747,0.001009109445287397,0.0018824810371930868,139,61.513816833496094,15.53232479095459,4517.123515592343,2329.0802324328347,0.34974393381796004,0.06067314371466637,1.3045638622799935,123.31868131868131,67.62637362637363,0.2482704802117599,2.33466882065193,0.09951159715574136,,-0.038720773845223704,5.642765160590968,128.72985941200585,128.77773887754782
4251,83,793490,793492,0.18270987,0.018250858000000002,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_793492.png,4.425994,85.09031,16634402000.0,1139726.1,154454200000.0,8519376000.0,1.5209389,29518580000.0,3.1710846000000004e-07,161.56677,18.066595,0.7342410413624699,-0.25264053414222754,0.1012864572913621,0.6063778510525237,0.6201119548155292,0.584116061889264,2.0421352329636533,0.06594108608969199,galface_793492.png,RecalL0025N0752galface_793492.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinmainbranchRecalL0025N0752/RecalL0025N0752galface_793492.png,0.1894933227865485,0.4181886413451946,1.2756058121438767,1.1328056974392762,0.806418434270706,0.806418434270706,0.0002418465245003387,0.0010579681956953072,0.009577888057378442,0.011908539960378143,149,76.10983276367188,14.4223051071167,5212.789518269068,2179.929366263413,0.35524568936920464,0.056337129324674606,1.7317648722531929,110.3901098901099,49.72527472527473,0.2433988227574013,2.464511413527094,0.09804819738702421,1.2121711701001416,-0.01774989918458873,8.608944783297847,127.2307329630265,127.26662674658112
4252,84,809082,809084,0.18270987,0.013631456,,8.586966,75.23665,8947255000.0,1037992.25,140223090000.0,6549967000.0,0.7567012,17105796000.0,2.1863367e-09,154.79774,49.959164,0.522134307242312,0.5421670115175826,0.3896975593245481,0.7217806040984465,0.5884589893997104,0.4098875720833972,1.1965117122462556,0.12159606150733004,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
4774,85,817104,817106,0.18270987,0.01717027,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_817106.png,3.9368322,75.651566,12537585000.0,5046205.0,148776530000.0,9944375000.0,1.7929345,23504628000.0,6.0945504000000006e-06,157.2314,45.965446,0.5547685002609786,0.2942697036500411,0.4386011977682481,0.5755106777109145,0.4550670552401402,0.3315474687937965,0.9366698454277071,0.15226655594307786,galface_817106.png,RecalL0025N0752galface_817106.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinmainbranchRecalL0025N0752/RecalL0025N0752galface_817106.png,0.19198591820544042,0.49620810150584754,1.3033094051689862,1.0226583697786182,0.9741670638251992,0.9741670638251992,0.00044414515534687123,0.0009564604338348466,0.0062191536917882324,0.005564918822537796,143,77.9632339477539,14.967843055725098,4143.532010386573,2056.0541524026294,0.37662647463897925,0.05846813693642616,1.6323855893823032,122.32786885245902,57.68306010928962,0.29836636083879264,2.501069699150205,0.13237996014602743,,-0.03892806968126307,7.955843580291141,125.74957915254748,127.70898963042444
4775,86,825807,825809,0.18270987,0.019416729,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_825809.png,3.685553,83.5746,15494079000.0,6720528.5,147443480000.0,7082642000.0,1.6429535,27694037000.0,3.426743e-05,156.21402,33.45538,0.3390518770916384,-0.06198000155259242,0.2557979712736733,0.3981409161997465,0.24790550514623946,0.1331690946926157,0.3977010098154462,0.3504919905624591,galface_825809.png,RecalL0025N0752galface_825809.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinmainbranchRecalL0025N0752/RecalL0025N0752galface_825809.png,0.2733213384240808,0.6043763916361238,1.629497491918197,1.3909204349376543,1.462617217713771,1.462617217713771,0.000897860563783587,0.0039022932629415442,0.04818301556926837,0.013807626199461322,100,67.26469421386719,18.384876251220703,3196.878505505087,1932.1178956562485,0.4774012490284537,0.07181592285633087,1.7925475035783047,120.33516483516483,52.70879120879121,0.27673450867091826,2.759465160059049,0.09960177321768193,,-0.043729778078855086,7.37827790531169,129.24049405867265,125.27274830685334
4776,87,833288,833290,0.18270987,0.024120348,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_833290.png,1.6017678999999998,81.93046,12706748000.0,4608592.0,140877500000.0,5605317000.0,0.6093656,22319614000.0,4.233801e-06,159.51685,2.2012732,0.6507780254104651,-0.025792604721858625,0.2540186220219321,0.5724742041333559,0.5089468481627284,0.5129678473296583,1.3677809432919803,0.3316682358209323,galface_833290.png,RecalL0025N0752galface_833290.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinmainbranchRecalL0025N0752/RecalL0025N0752galface_833290.png,0.22900660983548635,0.8757922112484391,1.6637457388322034,1.3529338954825494,1.2474084170609097,1.2474084170609097,0.0011746636954310908,0.001853777516293374,0.026492470603697145,0.027204133490418142,43,65.64212799072266,15.03248119354248,1850.4496987620864,1620.6094334828556,0.5408702640218433,0.058720629662275314,1.7317648722531929,110.3901098901099,49.72527472527473,0.2533943735362412,2.9075506640493156,0.034192298152510736,2.8591926648107395,-0.03773437710955067,14.863487339617548,127.71003615616583,127.20635583845625
4777,88,846421,846423,0.18270987,0.019666003,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_846423.png,6.299479,92.18348,21231462000.0,6010562.0,197629890000.0,7098625500.0,1.5045747999999999,39328104000.0,1.2618645e-08,180.94627,22.787413,0.7984910549904277,0.18854619372193104,0.3972328905388003,0.7369453314739238,0.6562798250317864,0.7394369788159668,2.010906659700533,0.06416248847981552,galface_846423.png,RecalL0025N0752galface_846423.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinmainbranchRecalL0025N0752/RecalL0025N0752galface_846423.png,0.1279456143905012,0.34887265391201844,0.8163146298996622,0.7185099181893082,1.614927017137943,1.614927017137943,0.00013702732403281814,0.00020507601649470428,0.027296656849841755,0.18532505016195827,152,92.64381408691406,11.85336971282959,4086.6813480023884,1425.7313675703383,0.30116440749060164,0.046302225440740585,1.4866692505200874,116.35714285714286,58.675824175824175,0.20904927100015985,2.0792351299136587,0.07476442852062294,,-0.011941729702758887,8.108748753342462,127.24975679835973,129.7361318274847
4778,89,860575,860577,0.18270987,0.014557826000000001,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_860577.png,4.8178434,72.20830500000001,10762166000.0,1695691.4,123359764000.0,7903152000.0,1.2274761,19004983000.0,4.0083822e-07,144.06953000000001,19.178125,0.4753999195529767,0.4870777872627642,0.32432625357749234,0.5967789103907702,0.4285412081709503,0.3188912873713916,0.6452963166357402,0.266320339487124,galface_860577.png,RecalL0025N0752galface_860577.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinmainbranchRecalL0025N0752/RecalL0025N0752galface_860577.png,0.19255532244901036,0.4911724841879671,1.2499383270247246,0.9644931621219044,1.1154212064722004,1.1154212064722004,0.00026766454719890715,0.0006997591307842858,0.005204863967615069,0.004689379135023424,106,78.98287200927734,15.208572387695312,4003.637946425589,1966.4767959350677,0.38610964140069615,0.059408485889434814,1.5605948391479671,118.34615384615385,57.681318681318686,0.22819073884019797,2.434662315653394,-0.03395024444535268,,-0.029026456433214786,8.014969906172016,128.71004271032677,126.22284948240967
4779,90,878368,878370,0.18270987,0.015565427,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_878370.png,5.296800599999999,75.80498,11613723000.0,1837598.6,146555160000.0,9129324000.0,1.5529393999999999,20704623000.0,9.038169e-09,155.30276,24.223785,0.5894236427170827,0.21483109300663614,0.25565218251339383,0.6170303356644957,0.5829769795943452,0.5376570447460249,1.3977927547881297,0.1402568935148132,galface_878370.png,RecalL0025N0752galface_878370.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinmainbranchRecalL0025N0752/RecalL0025N0752galface_878370.png,0.1625052221567425,0.39945877271698893,1.1021690005621247,0.8477604909846113,0.6635846737655642,0.6635846737655642,8.593652102400902e-05,0.0005044315960494912,0.0009631317985759444,0.002620060236173731,149,88.05973815917969,14.31016731262207,6287.273058928546,2511.5063798561855,0.31121369517450326,0.05589909106492996,1.5422700687159405,117.35164835164835,57.681318681318686,0.27604892043562473,2.3362375501567096,0.0008187301064836671,1.696414556160313,-0.012954104834641305,17.673771962902347,126.25613951140429,126.74583798445623
4780,91,886392,886394,0.18270987,0.018865224,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_886394.png,3.0920706,78.36914,12083249000.0,4336660.0,147411980000.0,8406544400.0,1.3161461,21628377000.0,7.925649e-06,155.32256,26.52325,0.3076107672246714,0.18202613889630748,0.2534113819952032,0.3250535864252028,0.3162593295807796,0.1461798676533264,0.4155070422728669,0.4158135105834161,galface_886394.png,RecalL0025N0752galface_886394.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinmainbranchRecalL0025N0752/RecalL0025N0752galface_886394.png,0.19463304708065596,0.6545534798767826,1.2719099016359448,0.9503650248345716,1.1133613013604078,1.1133613013604078,0.0002737041377752845,0.0006868041900936661,0.007290709090415792,0.009098018246618388,135,75.01301574707031,14.600011825561523,2492.2559553542183,1631.3148083207388,0.4163321487319639,0.0570312961935997,1.5231705996640321,120.33516483516483,59.67032967032967,0.33050357636335487,2.4293297463479337,0.17300743467693383,,-0.0036793603643346545,7.870354040050999,127.22384845429325,128.67483982040204
4781,92,907304,907306,0.18270987,0.017309883999999998,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_907306.png,3.6508515,72.69252,10638760000.0,1360627.2,132997860000.0,5334336000.0,1.1378412,18577371000.0,1.3405039e-05,146.76058999999998,35.42998,0.6986287888620635,0.06958735883692813,0.214344831057824,0.6225586399667946,0.5404090260000508,0.5050392802191073,1.438791134929906,0.11724739374309655,galface_907306.png,RecalL0025N0752galface_907306.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinmainbranchRecalL0025N0752/RecalL0025N0752galface_907306.png,0.31590476330783424,0.6604161901298333,2.2240385037247594,5.653585885777047,0.0006691222728321469,0.0006691222728321469,0.0003762615112880449,0.21875623983303216,0.0,0.0,23,66.287353515625,20.94049072265625,4999.65556412876,3301.853479623338,0.5945681382769216,0.08179879188537598,2.1682778046928606,113.37362637362638,41.769230769230774,0.23792866073238758,3.34942760545076,0.0651082924489764,1.2592693139039497,-0.015065860933162225,5.447161011860531,128.7445814576593,128.75333529296046
